17.843,9.769,5.249,1,1,0,1,0
41.577,1.68,3.319,2,1,0,0,0
49.235,6.38,1.278,1,1,0,1,0
62.149,4.389,0.866,1,1,0,1,0
77.837,5.71,0.843,1,1,0,1,0
117.08,6.173,6.671,2,1,0,0,0
246.52,7.43,0.632,1,1,0,1,0
255.1,8.02,0.56,1,1,0,1,0
260.19,4.546,0.544,1,1,0,1,0
265.81,1.467,0.494,1,1,0,1,0
282.28,1.544,0.554,2,1,0,0,0
289.04,5.614,0.623,2,1,0,0,0
291.04,1.334,0.667,1,1,0,1,0
299.75,1.534,0.462,1,1,0,1,0
303.45,3.118,0.578,1,1,0,1,0
308.51,4.343,0.616,1,1,0,1,0
312.48,3.39,0.574,1,1,0,1,0
318.06,5.045,0.542,2,1,0,0,0
321.07,1.843,0.6,1,1,0,1,0
325.46,1.224,0.381,1,1,0,1,0
330.2,4.109,0.627,2,1,0,0,0
335.01,1.232,0.582,1,1,0,1,0
340.04,4.505,0.53,1,1,0,1,0
343.53,2.993,0.494,1,1,0,1,0
348.85,4.665,0.653,1,1,0,1,0
352.58,3.18,0.55,1,1,0,1,0
356.76,3.677,0.504,2,1,0,0,0
366.08,1.809,0.42,1,1,0,1,0
374.41,1.26,0.542,1,1,0,1,0
384.68,2.303,0.522,1,1,0,1,0
400.96,1.574,0.696,1,1,0,1,0
408.26,1.09,0.52,1,1,0,1,0
412.48,3.705,0.51,1,1,0,1,1
419.52,1.097,0.515,2,1,0,0,0
422.18,2.04,0.623,1,1,0,1,0
425.21,2.582,0.447,1,1,0,1,0
429.11,3.441,0.456,1,1,0,1,0
433.6,3.924,0.569,1,1,0,1,0
437.23,3.105,0.524,1,1,0,1,0
443.81,1.249,0.42,1,1,0,1,0
459.65,1.496,0.467,1,1,0,1,0
463.02,2.99,0.386,1,1,0,1,0
467.88,4.361,0.498,1,1,0,1,0
476.25,1.045,0.644,2,1,0,0,1
478.68,1.161,0.422,1,1,0,1,0
499.35,1.09,0.679,1,1,0,1,0
507.95,1.705,0.592,1,1,0,1,0
511.53,3.052,0.532,1,1,0,1,0
515.23,3.092,0.606,1,1,0,1,0
526.42,2.067,0.544,1,1,0,1,0
531.74,1.25,0.554,1,1,0,1,0
534.89,2.594,0.552,2,1,0,0,0
538.35,2.92,0.539,1,1,0,1,0
542.64,1.634,0.495,1,1,0,1,0
545.76,2.613,0.502,1,1,0,1,0
549.63,3.332,0.539,1,1,0,1,0
556.17,1.105,0.654,2,1,0,0,0
561.81,3.248,0.528,1,1,0,1,0
567.57,5.219,0.544,1,1,0,1,0
584.6,1.216,0.542,1,1,0,1,0
598.13,2.452,0.52,1,1,0,1,0
611.47,8.144,0.558,1,0,1,0,0
617,1.605,0.668,1,0,1,0,0
633.72,1.657,0.48,1,0,1,0,0
700.07,2.595,0.368,1,0,1,0,0
744.43,3.162,0.511,1,0,1,0,0
749.07,1.325,0.488,1,0,1,0,0
760.75,1.486,0.605,1,0,1,0,0
814.79,19.721,0.483,1,0,1,0,0
872.46,1.332,0.744,2,0,1,1,0
883.35,3.96,0.623,2,0,1,1,0
886.88,2.802,0.73,2,0,1,1,0
888.9,1.449,0.572,1,0,1,0,0
961.88,72.52,0.461,1,0,1,0,0
1125.3,99.16,0.498,1,0,1,0,0
1229.9,70.371,0.579,1,0,1,0,0
1232,1.706,0.434,2,0,1,1,0
1235.2,2.523,0.717,2,0,1,1,0
1237.7,1.859,0.612,1,0,1,0,0
1248.6,1.826,1.937,2,0,1,1,0
1340.3,90.625,0.49,1,0,1,0,1
1537.9,13.261,0.468,2,0,1,1,0
