1.789,1.1,0.689,2,0.9,0.1,0,0
7.743,1.477,0.547,1,0.9,0.1,1,0
9.814,1.557,0.514,1,0.9,0.1,1,0
13.131,2.799,0.518,1,0.9,0.1,1,0
36.11,16.936,0.609,2,0.9,0.1,0,0
39.965,2.359,0.459,2,0.9,0.1,0,0
41.833,1.341,0.527,1,0.9,0.1,1,0
45.569,3.252,0.484,1,0.9,0.1,1,0
49.42,3.365,0.486,1,0.9,0.1,1,0
53.103,3.205,0.478,1,0.9,0.1,1,0
57.297,1.469,0.456,1,0.9,0.1,1,0
60.576,2.843,0.436,1,0.9,0.1,1,0
63.358,2.36,0.422,1,0.9,0.1,1,0
66.383,2.578,0.447,1,0.9,0.1,1,0
69.578,2.586,0.609,1,0.9,0.1,1,0
73.152,2.995,0.579,1,0.9,0.1,1,0
75.945,2.238,0.555,1,0.9,0.1,1,0
78.801,2.292,0.564,1,0.9,0.1,1,0
81.97,2.707,0.462,1,0.9,0.1,1,0
84.527,2.059,0.498,1,0.9,0.1,1,0
91.057,2.822,0.426,1,0.9,0.1,1,0
93.708,2.109,0.542,1,0.9,0.1,1,0
96.623,2.459,0.456,1,0.9,0.1,1,0
100.13,1.174,0.542,1,0.9,0.1,1,0
102.7,2.155,0.415,1,0.9,0.1,0,0
104.64,1.438,0.498,1,0.9,0.1,1,0
107.65,2.588,0.43,1,0.9,0.1,1,0
110.66,2.433,0.577,1,0.9,0.1,1,0
113.29,2.081,0.547,1,0.9,0.1,1,0
118.09,1.68,0.445,1,0.9,0.1,1,0
121.36,2.763,0.508,1,0.9,0.1,1,0
123.86,1.984,0.515,1,0.9,0.1,1,0
126.31,1.92,0.535,1,0.9,0.1,1,0
128.91,2.008,0.594,1,0.9,0.1,1,0
131.33,1.914,0.501,1,0.9,0.1,1,0
133.81,2.041,0.44,1,0.9,0.1,1,0
135.97,1.723,0.442,1,0.9,0.1,1,0
138.56,2.189,0.395,1,0.9,0.1,1,0
141.01,2.002,0.454,1,0.9,0.1,1,0
143.54,2.029,0.492,1,0.9,0.1,1,0
146.2,2.158,0.502,1,0.9,0.1,1,0
148.7,2.082,0.427,1,0.9,0.1,1,0
151.27,2.134,0.428,1,0.9,0.1,1,0
153.92,2.099,0.553,1,0.9,0.1,1,0
156.55,2.1,0.529,1,0.9,0.1,1,0
158.87,1.841,0.481,1,0.9,0.1,1,0
164.47,1.335,0.405,1,0.9,0.1,1,0
166.49,1.585,0.44,1,0.9,0.1,1,0
168.94,1.992,0.451,1,0.9,0.1,1,0
171.57,2.116,0.523,1,0.9,0.1,1,0
174.2,2.085,0.542,1,0.9,0.1,1,0
177.05,2.307,0.542,1,0.9,0.1,1,0
179.43,2.004,0.375,1,0.9,0.1,1,0
188.68,4.246,0.514,2,0.1,0.9,1,0
190.74,1.663,0.406,2,0.1,0.9,1,0
193.54,2.413,0.381,2,0.1,0.9,1,0
196.69,2.662,0.494,2,0.1,0.9,1,0
199.53,2.278,0.556,2,0.1,0.9,0,0
202.58,1.68,0.384,2,0.1,0.9,1,0
205.37,2.348,0.444,2,0.1,0.9,0,0
209.13,2.267,0.487,2,0.1,0.9,1,0
211.83,2.179,0.521,2,0.1,0.9,1,0
214.69,2.462,0.393,2,0.1,0.9,1,0
218.34,3.173,0.484,2,0.1,0.9,1,0
221.31,2.6,0.362,2,0.1,0.9,1,0
224.77,3.059,0.4,2,0.1,0.9,0,0
237.27,7.751,0.494,2,0.1,0.9,0,0
245.02,1.579,0.579,1,0.1,0.9,1,0
248.03,2.491,0.516,1,0.1,0.9,0,0
250.18,1.734,0.41,1,0.1,0.9,0,0
253.08,1.436,0.504,1,0.1,0.9,0,0
254.89,1.267,0.534,1,0.1,0.9,0,0
256.61,1.16,0.561,1,0.1,0.9,0,0
260.46,1.566,0.546,2,0.1,0.9,1,0
268.63,1.44,0.545,2,0.1,0.9,1,0
272.54,3.371,0.536,2,0.1,0.9,1,0
276.06,3.168,0.355,2,0.1,0.9,1,0
279.04,2.413,0.572,2,0.1,0.9,1,0
287.2,1.295,0.56,2,0.1,0.9,0,0
290.59,1.711,0.583,1,0.1,0.9,0,0
294.75,1.223,0.586,1,0.1,0.9,0,0
299.69,1.348,0.492,1,0.1,0.9,0,0
301.6,1.347,0.56,1,0.1,0.9,1,0
304.05,1.969,0.478,1,0.1,0.9,0,0
305.9,1.418,0.432,1,0.1,0.9,0,0
314.05,1.427,0.373,2,0.1,0.9,1,0
318.04,3.448,0.543,2,0.1,0.9,1,0
322.07,3.493,0.545,2,0.1,0.9,1,0
325.42,2.801,0.543,2,0.1,0.9,0,0
327.22,1.225,0.575,2,0.1,0.9,1,0
330.79,3.193,0.382,2,0.1,0.9,0,0
332.84,1.505,0.538,2,0.1,0.9,0,0
334.69,1.273,0.578,2,0.1,0.9,1,0
338.14,2.923,0.53,2,0.1,0.9,0,0
342.15,1.72,0.487,2,0.1,0.9,0,0
345.07,2.306,0.614,2,0.1,0.9,1,0
349.52,4.005,0.444,2,0.1,0.9,1,0
353.38,3.396,0.459,2,0.1,0.9,1,0
358.75,1.524,0.485,2,0.1,0.9,1,0
362.11,2.828,0.533,2,0.1,0.9,1,0
365.98,3.461,0.405,2,0.1,0.9,1,0
372.12,1.107,0.573,2,0.1,0.9,1,0
375.95,3.285,0.543,2,0.1,0.9,1,0
380.9,1.157,0.475,2,0.1,0.9,0,0
382.66,1.228,0.535,2,0.1,0.9,1,0
386.05,2.945,0.446,2,0.1,0.9,1,0
389.81,3.261,0.498,2,0.1,0.9,0,0
391.5,1.16,0.529,2,0.1,0.9,1,0
395.06,3.128,0.438,2,0.1,0.9,1,0
399.09,3.635,0.392,2,0.1,0.9,1,0
402.62,3.043,0.488,2,0.1,0.9,1,0
406.64,3.468,0.546,2,0.1,0.9,1,0
409.99,2.789,0.56,2,0.1,0.9,0,0
411.51,1.119,0.408,2,0.1,0.9,1,0
414.76,2.677,0.567,2,0.1,0.9,1,0
418.16,2.805,0.599,2,0.1,0.9,0,0
419.81,1.166,0.488,2,0.1,0.9,1,0
422.64,2.419,0.406,2,0.1,0.9,1,0
426.34,3.196,0.503,2,0.1,0.9,1,0
429.47,2.766,0.369,2,0.1,0.9,1,0
432.78,2.819,0.485,2,0.1,0.9,1,0
435.65,2.328,0.548,2,0.1,0.9,1,0
439.66,3.442,0.563,2,0.1,0.9,1,0
442.76,2.472,0.628,2,0.1,0.9,1,0
445.63,2.306,0.568,2,0.1,0.9,1,0
448.54,2.337,0.57,2,0.1,0.9,1,0
451.72,2.577,0.602,2,0.1,0.9,1,0
454.69,2.614,0.355,2,0.9,0.1,0,0
457.93,1.322,0.484,2,0.9,0.1,0,0
460.29,1.919,0.442,2,0.9,0.1,0,0
469.69,1.681,0.576,1,0.9,0.1,1,0
472.39,2.195,0.503,1,0.9,0.1,1,0
476.01,3.211,0.418,1,0.9,0.1,1,0
478.79,2.325,0.45,1,0.9,0.1,1,0
481.64,2.305,0.544,1,0.9,0.1,1,0
485.25,3.061,0.555,1,0.9,0.1,1,0
488.22,2.46,0.506,1,0.9,0.1,1,0
493.88,1.489,0.498,1,0.9,0.1,1,0
498.8,1.561,0.494,1,0.9,0.1,1,0
501.35,2.094,0.457,1,0.9,0.1,1,0
504.37,2.433,0.585,1,0.9,0.1,1,0
506.82,2.05,0.406,1,0.9,0.1,1,0
509.59,2.23,0.535,1,0.9,0.1,1,0
512.7,2.651,0.462,1,0.9,0.1,1,0
519.41,1.459,0.554,1,0.9,0.1,1,0
521.64,1.769,0.465,1,0.9,0.1,0,0
526.75,2.361,0.581,1,0.9,0.1,1,0
529.03,1.751,0.53,1,0.9,0.1,1,0
532.17,2.716,0.421,1,0.9,0.1,0,0
534.17,1.534,0.471,1,0.9,0.1,1,0
536.72,2.131,0.419,1,0.9,0.1,1,0
542.92,2.122,0.612,1,0.9,0.1,1,0
544.99,1.664,0.407,1,0.9,0.1,0,0
546.94,1.5,0.452,1,0.9,0.1,1,0
548.92,1.589,0.391,1,0.9,0.1,1,0
554.71,1.392,0.422,1,0.9,0.1,1,0
560.66,1.124,0.55,2,0.9,0.1,0,0
562.8,1.602,0.537,2,0.9,0.1,0,0
564.58,1.336,0.444,2,0.9,0.1,0,0
576.56,9.794,0.626,2,0.9,0.1,0,0
579.73,2.56,0.605,1,0.9,0.1,1,0
584.59,1.576,0.396,1,0.9,0.1,1,0
586.89,1.801,0.498,1,0.9,0.1,1,0
589.63,2.2,0.542,1,0.9,0.1,1,0
591.78,1.756,0.399,1,0.9,0.1,1,0
596.6,1.393,0.556,1,0.9,0.1,1,0
598.86,1.816,0.44,1,0.9,0.1,1,0
601.68,2.389,0.438,1,0.9,0.1,0,0
610.94,1.666,0.56,1,0.9,0.1,1,0
614.74,1.172,0.451,2,0.9,0.1,0,0
616.58,1.345,0.494,2,0.9,0.1,0,0
622.79,1.279,0.476,1,0.9,0.1,1,0
624.9,1.707,0.404,1,0.9,0.1,1,0
627.22,1.897,0.421,1,0.9,0.1,1,0
629.4,1.756,0.42,1,0.9,0.1,1,0
631.81,1.975,0.441,1,0.9,0.1,1,0
634.69,2.326,0.556,1,0.9,0.1,1,0
639.13,1.562,0.448,1,0.9,0.1,1,0
641.3,1.767,0.396,1,0.9,0.1,1,0
644.31,2.563,0.449,1,0.9,0.1,1,0
646.99,2.122,0.563,1,0.9,0.1,1,0
649.48,1.904,0.578,1,0.9,0.1,1,0
652.56,2.528,0.552,1,0.9,0.1,1,0
654.8,1.778,0.465,1,0.9,0.1,1,0
657.55,2.261,0.488,1,0.9,0.1,1,0
659.82,1.733,0.536,1,0.9,0.1,1,0
664.65,1.808,0.41,1,0.9,0.1,1,0
666.99,1.952,0.389,1,0.9,0.1,1,0
669.33,1.968,0.374,1,0.9,0.1,0,0
675.46,1.615,0.665,1,0.9,0.1,1,0
677.56,1.709,0.394,1,0.1,0.9,0,0
679.92,1.847,0.512,2,0.1,0.9,1,0
682.62,2.195,0.501,2,0.1,0.9,1,0
686.04,2.901,0.525,2,0.1,0.9,1,0
691.67,1.878,0.5,2,0.1,0.9,1,0
700.79,1.374,0.524,2,0.1,0.9,1,0
703.86,2.652,0.417,2,0.1,0.9,1,0
707.08,2.74,0.483,2,0.1,0.9,1,0
710.64,3.138,0.414,2,0.1,0.9,1,0
713.76,2.744,0.382,2,0.1,0.9,1,0
716.7,2.43,0.509,2,0.1,0.9,1,0
719.55,2.299,0.553,2,0.1,0.9,1,0
722.65,2.281,0.819,1,0.1,0.9,0,0
726.61,1.607,0.57,2,0.1,0.9,1,0
729.22,2.161,0.45,2,0.1,0.9,1,0
732.09,2.331,0.53,2,0.1,0.9,0,0
735.06,1.133,0.5,2,0.1,0.9,1,0
743.91,1.611,0.653,1,0.1,0.9,0,0
749.47,2.728,0.548,2,0.1,0.9,1,0
752.79,2.793,0.528,2,0.1,0.9,1,0
756.54,3.204,0.553,2,0.1,0.9,1,0
759.89,2.803,0.538,2,0.1,0.9,1,0
764.85,1.206,0.462,2,0.1,0.9,0,0
766.38,1.094,0.438,2,0.1,0.9,1,0
769.24,2.411,0.454,2,0.1,0.9,1,0
773.98,1.11,0.431,2,0.1,0.9,1,0
777.01,2.54,0.488,2,0.1,0.9,1,0
779.84,2.448,0.381,2,0.1,0.9,0,0
825.58,42.493,0.644,2,0.1,0.9,1,0
828.75,2.659,0.509,2,0.1,0.9,1,0
