33.534,4.405,1.252,2,0,1,1
35.248,1.064,0.65,1,0,1,0
67.022,1.617,0.492,1,0,1,0
89.606,22.069,0.515,1,0,1,0
100.81,1.626,0.449,2,0,1,1
104.68,1.651,0.487,2,0,1,1
126.28,8.044,0.523,1,0,1,0
127.91,1.065,0.565,2,0,1,1
137.31,1.454,0.364,2,0,1,1
144.52,1.73,0.397,2,0,1,1
149.4,4.529,0.343,2,0,1,1
155.56,5.744,0.422,2,0,1,1
160.97,5.005,0.401,2,0,1,1
167.94,1.533,0.372,2,0,1,1
172.68,4.309,0.429,2,0,1,1
179.21,1.482,0.9,2,0,1,1
182.86,3.242,0.403,2,0,1,1
192.92,1.631,0.408,2,0,1,1
202.34,1.587,0.505,2,0,1,1
205.86,3.164,0.356,2,0,1,1
209.85,3.638,0.352,2,0,1,1
215.07,1.083,0.371,2,0,1,1
218.89,3.322,0.497,2,0,1,1
222.23,2.979,0.369,2,0,1,1
225.47,2.893,0.341,2,0,1,1
229.2,3.367,0.366,2,0,1,1
238.18,1.334,0.453,2,0,1,1
241.98,3.446,0.351,2,0,1,1
247.44,1.152,0.324,2,0,1,1
252.64,1.291,0.382,2,0,1,1
258.18,1.696,0.36,2,0,1,1
262.04,3.523,0.345,2,0,1,1
265.96,3.549,0.366,2,0,1,1
275.67,2.151,0.348,2,0,1,1
280.61,1.628,0.33,2,0,1,1
287.64,1.176,0.291,1,0,1,0
289.49,1.413,0.442,1,0,1,0
297.37,6.533,0.341,1,0,1,0
308.52,8.652,0.658,2,0,1,1
315.12,6.045,0.551,1,0,1,0
317.84,1.972,0.748,1,0,1,0
322.42,3.066,0.385,1,0,1,0
334.65,1.035,0.372,2,0,1,1
338.69,3.665,0.374,2,0,1,1
343.98,1.389,0.48,2,0,1,1
347.37,3.04,0.35,2,0,1,1
350.87,3.114,0.384,2,0,1,1
362.76,1.174,0.368,2,0,1,1
368.33,1.604,0.386,2,0,1,1
372,3.319,0.354,2,0,1,1
375.71,3.363,0.349,2,0,1,1
379.03,2.969,0.345,2,0,1,1
387.15,1.311,0.42,2,0,1,1
390.5,2.984,0.362,2,0,1,1
394.29,3.41,0.38,2,0,1,1
398.49,3.77,0.435,2,0,1,1
409.38,1.055,0.439,2,0,1,1
412.54,2.781,0.383,2,0,1,1
417.61,1.871,0.379,2,0,1,1
421.23,3.236,0.376,2,0,1,1
424.52,2.889,0.405,2,1,0,0
429.23,1.946,0.406,2,1,0,0
432.36,1.596,1.535,2,1,0,0
482.35,10.046,0.489,1,1,0,1
486.05,3.295,0.402,1,1,0,1
