6.705,4.652,0.461,2,0.9,0.1,0
20.099,1.563,0.411,1,0.9,0.1,1
23.729,1.31,0.319,1,0.9,0.1,1
26.635,2.608,0.298,1,0.9,0.1,1
34.538,1.893,0.369,1,0.9,0.1,0
40.805,1.517,0.394,1,0.9,0.1,1
44.807,1.898,0.386,1,0.9,0.1,1
56.472,2.823,0.417,2,0.9,0.1,0
59.37,2.533,0.275,2,0.9,0.1,0
62.103,2.398,0.335,2,0.9,0.1,0
64.592,1.585,0.904,1,0.9,0.1,1
76.8,2.424,0.269,2,0.9,0.1,0
79.182,2.007,0.375,2,0.9,0.1,0
84.329,3.509,0.348,2,0.9,0.1,0
86.434,1.72,0.385,1,0.9,0.1,1
91.092,2.004,0.248,1,0.9,0.1,1
103.16,11.629,0.439,1,0.9,0.1,1
107.8,1.956,0.38,1,0.9,0.1,0
113.36,2.641,0.31,2,0.9,0.1,0
118.91,2.022,0.386,2,0.9,0.1,0
120.69,1.351,0.428,1,0.9,0.1,1
123.07,2.082,0.302,1,0.9,0.1,1
125.45,2.063,0.31,1,0.9,0.1,1
127.9,2.141,0.315,1,0.9,0.1,1
130.33,2.127,0.306,1,0.9,0.1,1
136.39,1.109,0.489,1,0.9,0.1,1
138.83,2.135,0.3,1,0.9,0.1,1
149.35,1.087,0.387,1,0.9,0.1,1
154.84,1.965,0.316,2,0.9,0.1,0
156.65,1.296,0.513,1,0.9,0.1,1
160.1,1.225,0.402,1,0.9,0.1,1
162.26,1.778,0.387,1,0.9,0.1,1
164.73,2.053,0.418,1,0.9,0.1,0
167.43,1.378,0.33,1,0.9,0.1,1
169.77,2.036,0.304,1,0.9,0.1,1
172.39,2.232,0.387,1,0.9,0.1,1
175.7,2.914,0.4,1,0.9,0.1,1
184.14,1.492,0.328,1,0.9,0.1,1
193.52,1.787,0.356,1,0.9,0.1,1
195.87,1.991,0.353,1,0.9,0.1,1
198.19,2.028,0.293,1,0.9,0.1,1
200.76,2.302,0.273,1,0.9,0.1,1
203.18,2.143,0.275,1,0.9,0.1,1
205.69,2.181,0.324,1,0.9,0.1,1
208.14,2.134,0.324,1,0.9,0.1,1
210.85,2.308,0.393,1,0.9,0.1,1
213.23,2.085,0.295,1,0.9,0.1,1
215.54,2.044,0.275,1,0.9,0.1,1
218.34,2.438,0.357,1,0.9,0.1,1
223.09,4.396,0.353,1,0.9,0.1,1
225.92,2.495,0.334,1,0.9,0.1,0
227.57,1.304,0.346,1,0.9,0.1,1
231.93,1.3,0.344,1,0.9,0.1,1
234.71,2.441,0.347,1,0.9,0.1,1
237.28,2.244,0.324,1,0.9,0.1,1
239.68,2.087,0.315,1,0.9,0.1,1
242.27,2.288,0.296,1,0.9,0.1,1
245.38,2.792,0.316,1,0.9,0.1,1
248.21,2.506,0.324,1,0.9,0.1,1
250.68,2.149,0.324,1,0.9,0.1,1
252.78,1.777,0.322,1,0.9,0.1,1
256.9,3.799,0.32,1,0.9,0.1,1
259.35,2.129,0.324,1,0.9,0.1,1
262.01,2.338,0.322,1,0.9,0.1,1
264.3,1.995,0.294,1,0.1,0.9,0
266.25,1.571,0.378,1,0.1,0.9,0
278.63,8.746,0.369,1,0.1,0.9,0
281.08,1.186,0.356,2,0.1,0.9,1
284.31,1.424,0.3,1,0.1,0.9,0
287.43,1.608,0.386,1,0.1,0.9,0
295.24,1.534,0.378,2,0.1,0.9,1
297.02,1.425,0.353,2,0.1,0.9,1
305.35,1.772,0.336,2,0.1,0.9,0
307.4,1.711,0.338,2,0.1,0.9,1
309.6,1.873,0.324,2,0.1,0.9,1
311.38,1.422,0.365,2,0.1,0.9,1
313.69,1.949,0.356,2,0.1,0.9,1
315.59,1.519,0.384,2,0.1,0.9,1
317.71,1.727,0.386,2,0.1,0.9,1
320.08,2.025,0.355,2,0.1,0.9,1
322.75,2.337,0.324,2,0.1,0.9,1
327.83,1.271,0.327,2,0.1,0.9,0
329.59,1.432,0.325,2,0.1,0.9,1
332.39,2.496,0.305,2,0.1,0.9,1
335.28,2.475,0.417,2,0.1,0.9,1
338.49,2.856,0.355,2,0.1,0.9,1
341.93,3.088,0.352,2,0.1,0.9,1
344.64,2.313,0.396,2,0.1,0.9,1
347.22,2.224,0.355,2,0.1,0.9,1
349.66,2.144,0.295,2,0.1,0.9,1
352.34,2.386,0.295,2,0.1,0.9,1
355.15,2.48,0.327,2,0.1,0.9,0
357.05,1.591,0.313,2,0.1,0.9,1
362.37,1.446,0.398,2,0.1,0.9,1
367.28,1.742,0.368,2,0.1,0.9,1
378.36,2.187,0.304,1,0.1,0.9,0
381.03,2.382,0.293,1,0.1,0.9,0
383.71,1.661,0.552,2,0.1,0.9,1
387.2,3.101,0.386,2,0.1,0.9,1
390.27,2.745,0.326,2,0.1,0.9,1
393.48,2.817,0.391,2,0.1,0.9,1
395.72,1.906,0.339,2,0.1,0.9,1
398.69,2.618,0.349,2,0.1,0.9,1
401.7,2.649,0.355,2,0.1,0.9,1
404.52,2.469,0.355,2,0.1,0.9,1
411.16,1.322,0.385,2,0.1,0.9,1
413.48,1.96,0.355,2,0.1,0.9,1
415.69,1.9,0.318,2,0.1,0.9,1
418.23,2.21,0.322,2,0.1,0.9,1
421.19,2.649,0.314,2,0.1,0.9,1
423.8,2.291,0.323,2,0.1,0.9,1
429.32,1.335,0.355,2,0.1,0.9,1
432.24,2.558,0.361,2,0.1,0.9,1
435.57,3.009,0.32,2,0.1,0.9,1
439.15,3.215,0.371,2,0.1,0.9,1
444.15,1.729,0.355,2,0.1,0.9,1
457.36,2.139,0.354,2,0.1,0.9,1
459.75,2.07,0.324,2,0.1,0.9,1
462.16,2.148,0.263,2,0.1,0.9,1
465.27,2.737,0.373,2,0.1,0.9,1
471.6,1.711,0.353,2,0.1,0.9,1
476.19,1.323,0.3,2,0.1,0.9,1
478.92,2.34,0.396,2,0.1,0.9,1
481.71,2.429,0.355,2,0.1,0.9,1
484.75,2.713,0.324,2,0.9,0.1,0
486.72,1.615,0.358,2,0.9,0.1,0
488.94,1.926,0.292,2,0.9,0.1,0
490.51,1.241,0.333,2,0.9,0.1,0
497.22,1.584,0.375,2,0.9,0.1,1
499.06,1.435,0.399,2,0.9,0.1,0
501.69,2.287,0.345,1,0.9,0.1,1
504.19,2.173,0.332,1,0.9,0.1,1
506.19,1.668,0.326,1,0.9,0.1,1
511.47,1.333,0.301,1,0.9,0.1,1
513.82,2.028,0.319,1,0.9,0.1,1
516.07,1.943,0.315,1,0.9,0.1,1
518.8,2.404,0.324,1,0.9,0.1,1
522.47,3.316,0.355,1,0.9,0.1,1
524.5,1.771,0.262,1,0.9,0.1,1
527.76,2.93,0.324,1,0.9,0.1,0
530.45,1.404,0.332,1,0.9,0.1,1
532.28,1.528,0.309,1,0.9,0.1,1
534.99,2.394,0.316,1,0.9,0.1,1
537.22,1.937,0.293,1,0.9,0.1,1
540.52,2.902,0.393,1,0.9,0.1,1
542.84,1.97,0.355,1,0.9,0.1,1
545.51,2.278,0.387,1,0.9,0.1,1
