41.499,2.475,1.426,1,1,0,1
54.753,2.188,1.176,1,1,0,1
71.586,2.507,0.629,1,1,0,1
80.768,1.741,0.583,1,1,0,1
83.117,1.882,0.467,1,1,0,1
86.338,2.657,0.564,1,1,0,1
92.571,1.359,0.734,2,1,0,0
95.207,2.013,0.623,1,1,0,1
102.29,2.755,0.61,1,1,0,1
104.66,1.841,0.526,1,1,0,1
111.74,2.192,0.621,1,1,0,1
115.88,1.804,0.43,1,1,0,1
118.79,2.323,0.52,1,1,0,1
144.3,2.306,1.373,1,1,0,1
155.84,4.038,0.593,1,1,0,1
164.09,2.21,0.595,1,1,0,1
167.48,1.431,0.462,1,1,0,1
179.58,2.38,0.584,2,1,0,0
189.36,1.337,0.585,1,1,0,1
226.72,1.775,0.595,1,1,0,1
228.98,1.884,0.379,1,1,0,1
231.19,1.731,0.472,1,1,0,1
233.54,1.873,0.478,1,1,0,1
235.91,2.002,0.368,1,1,0,1
245.74,2.116,0.565,1,1,0,1
247.96,1.832,0.392,1,1,0,1
256.17,1.366,0.457,1,1,0,1
263.61,1.782,0.624,1,1,0,1
269.39,1.485,0.54,1,1,0,1
273.4,1.369,0.613,1,1,0,1
275.64,1.859,0.378,1,1,0,1
282.92,1.594,0.627,1,1,0,1
285.21,1.85,0.441,1,1,0,1
295.12,1.117,1.295,2,1,0,0
297.14,1.436,0.581,1,1,0,1
303.33,2.102,0.441,1,1,0,1
309.3,2.006,0.624,1,1,0,1
316.07,1.455,0.545,1,1,0,1
323.29,1.408,0.543,1,1,0,1
328.91,1.507,0.563,1,1,0,1
334.29,1.325,0.519,1,1,0,1
336.8,2.064,0.449,1,1,0,1
339.5,2.27,0.431,1,1,0,1
350.21,1.477,0.6,1,1,0,1
352.64,1.87,0.565,2,1,0,0
354.92,1.715,0.566,1,1,0,1
360.43,1.56,0.583,1,1,0,1
362.5,1.631,0.43,1,1,0,1
378.33,7.558,0.716,2,1,0,0
381.01,2.068,0.616,1,1,0,1
383,1.562,0.426,1,1,0,1
389.65,1.285,0.551,1,1,0,1
396.97,1.473,0.478,1,1,0,1
420.36,20.466,0.744,1,1,0,1
426.97,1.089,1.024,1,1,0,1
441.47,1.225,0.584,1,0,1,0
449.41,1.929,0.573,1,0,1,0
452.28,1.531,0.549,1,0,1,0
507.47,13.834,1.11,1,0,1,0
511.6,1.693,0.53,1,0,1,0
515.65,2.215,1.795,1,0,1,0
520.02,1.574,0.543,1,0,1,0
527.43,2.21,0.904,1,0,1,0
