8.52,1.199,1.242,1,0.9,0.1,1,0
16.748,2.903,0.829,2,0.9,0.1,0,0
29.357,2.894,1.278,1,0.9,0.1,1,0
64.529,2.36,1.146,1,0.9,0.1,1,0
89.236,3.869,0.486,1,0.9,0.1,1,0
97.154,2.656,0.47,2,0.9,0.1,0,0
128.26,1.834,0.521,2,0.9,0.1,0,0
211,5.018,0.488,2,0.9,0.1,1,0
214.69,2.295,1.397,1,0.9,0.1,1,0
236.76,1.654,0.488,2,0.9,0.1,0,0
303.11,4.516,0.497,1,0.9,0.1,1,0
337.87,3.522,0.502,2,0.9,0.1,0,0
348.95,1.93,0.495,1,0.9,0.1,1,0
354.57,4.805,0.813,2,0.9,0.1,0,0
366.95,2.562,0.625,1,0.9,0.1,1,0
380.72,2.078,0.526,1,0.9,0.1,1,0
384.11,2.865,0.527,2,0.9,0.1,0,0
388.9,2.182,0.632,2,0.9,0.1,0,0
391.15,1.698,0.552,1,0.9,0.1,1,0
395.15,3.386,0.615,2,0.9,0.1,0,0
414.48,11.396,0.543,2,0.9,0.1,0,0
418.96,3.907,0.574,1,0.9,0.1,1,0
423.33,3.83,0.541,2,0.9,0.1,0,0
447.31,3.581,0.484,2,0.9,0.1,0,0
457.42,1.451,0.481,1,0.9,0.1,1,0
461.36,3.464,0.474,2,0.9,0.1,1,0
488.84,1.396,0.638,1,0.9,0.1,1,0
492.2,2.771,0.581,2,0.9,0.1,0,0
513.93,1.774,0.454,1,0.9,0.1,1,0
539.48,2.751,0.501,1,0.9,0.1,1,0
572.4,3.653,0.548,2,0.9,0.1,0,0
579.59,1.243,0.517,1,0.9,0.1,1,0
584.61,4.47,0.548,2,0.9,0.1,0,0
589.86,1.366,0.73,2,0.9,0.1,0,0
596.07,4.076,0.833,2,0.9,0.1,0,0
603,1.461,0.812,2,0.9,0.1,0,0
608.07,1.051,0.593,2,0.9,0.1,0,0
617.2,6.894,0.55,2,0.9,0.1,0,0
628.81,1.562,0.677,1,0.9,0.1,1,0
637.75,2.645,0.707,1,0.9,0.1,1,0
644.87,6.505,0.616,2,0.9,0.1,1,0
774.1,9.826,0.6,2,0.9,0.1,0,0
809.92,1.824,0.559,2,0.9,0.1,0,0
814.32,2.194,0.579,2,0.9,0.1,0,0
819.14,4.242,0.579,1,0.9,0.1,1,0
829.69,1.277,0.729,2,0.9,0.1,0,0
1024.9,1.656,0.928,2,0.9,0.1,1,0
1030.1,3.025,0.708,2,0.9,0.1,0,0
1035.4,2.926,0.579,2,0.9,0.1,0,0
1038.4,1.2,0.536,1,0.9,0.1,1,0
1043.4,4.342,0.612,2,0.9,0.1,0,0
1047.5,3.592,0.486,1,0.9,0.1,1,0
1053.6,5.477,0.611,2,0.9,0.1,0,0
1056.8,2.798,0.396,1,0.9,0.1,1,0
1087.5,1.178,0.522,2,0.9,0.1,0,0
1092.5,2.226,0.643,2,0.9,0.1,0,0
1229,92.784,0.507,1,0.9,0.1,0,0
1282.2,2.084,0.444,2,0.9,0.1,0,0
1289.9,1.852,0.581,2,0.9,0.1,0,0
1292.5,2.077,0.551,1,0.9,0.1,1,0
1438.7,2.026,0.601,1,0.9,0.1,1,0
1445.1,5.884,0.519,2,0.9,0.1,0,0
1447.6,2.033,0.466,1,0.9,0.1,0,0
1457.2,3.054,0.692,2,0.9,0.1,0,0
1461.2,3.434,0.506,1,0.9,0.1,1,0
1467.2,5.472,0.552,2,0.9,0.1,0,0
1474.3,1.521,0.787,2,0.9,0.1,1,0
1498.5,1.951,0.733,2,0.9,0.1,0,0
1503.1,1.22,0.673,2,0.9,0.1,0,0
1508.5,1.461,0.773,2,0.9,0.1,0,0
1557.3,47.262,0.549,2,0.9,0.1,0,0
1624.7,2.724,0.392,1,0.9,0.1,0,0
1695.9,1.05,0.459,1,0.9,0.1,1,0
1702.8,1.402,0.549,2,0.9,0.1,0,0
1705.9,1.525,0.459,1,0.9,0.1,1,0
