102.2,15.092,0.754,2,0.1,0.9,1,1
104.67,1.734,0.73,2,0.1,0.9,0,0
172.32,2.65,0.568,2,0.1,0.9,1,0
177.54,4.525,0.694,2,0.1,0.9,1,1
182.17,3.865,0.759,2,0.1,0.9,1,0
187.16,4.4,0.594,2,0.1,0.9,0,0
189.7,1.727,0.811,2,0.1,0.9,1,0
198.69,1.693,0.661,2,0.1,0.9,1,0
205,1.609,0.729,2,0.1,0.9,1,0
209.08,3.405,0.681,2,0.1,0.9,1,0
214.04,4.401,0.553,2,0.1,0.9,1,0
218.07,3.313,0.714,2,0.1,0.9,1,0
221.72,2.739,0.703,2,0.1,0.9,1,1
225.45,3.132,0.6,2,0.1,0.9,1,0
229.15,3.007,0.692,2,0.1,0.9,1,0
232.71,2.899,0.668,2,0.1,0.9,1,0
236.65,3.236,0.703,2,0.1,0.9,1,0
240.36,3.337,0.369,2,0.1,0.9,1,0
247.97,1.25,0.566,2,0.1,0.9,0,0
250.91,2.247,0.695,2,0.1,0.9,1,0
254.69,3.079,0.695,2,0.1,0.9,1,0
258.52,3.463,0.372,2,0.1,0.9,1,0
262.8,3.961,0.312,2,0.1,0.9,1,0
267.91,4.422,0.691,2,0.1,0.9,1,1
271.33,3.045,0.372,2,0.1,0.9,1,0
275.66,3.676,0.655,2,0.1,0.9,1,0
281.9,1.321,0.724,2,0.1,0.9,1,0
288.11,5.476,0.732,2,0.1,0.9,0,0
289.92,1.385,0.422,2,0.1,0.9,1,0
295.03,4.444,0.666,2,0.1,0.9,1,0
300.15,4.401,0.72,2,0.1,0.9,1,0
304.37,3.317,0.699,2,0.1,0.9,1,0
307.91,3.198,0.349,2,0.1,0.9,1,0
315.16,6.567,0.677,2,0.1,0.9,1,0
319.27,3.519,0.592,2,0.1,0.9,1,0
322.98,2.986,0.723,2,0.1,0.9,1,0
326.29,2.939,0.369,2,0.1,0.9,1,0
330.94,3.634,0.75,2,0.1,0.9,1,0
335.28,3.645,0.69,2,0.1,0.9,0,0
337.7,1.722,0.707,2,0.1,0.9,1,1
341.71,3.297,0.705,2,0.1,0.9,1,0
345.21,2.825,0.676,2,0.1,0.9,1,0
349.75,3.867,0.675,2,0.1,0.9,1,0
354.48,4.041,0.694,2,0.1,0.9,1,0
363.65,2.811,0.387,2,0.1,0.9,1,0
367.77,3.478,0.642,2,0.1,0.9,1,0
371.19,2.701,0.718,2,0.1,0.9,1,0
375.3,3.583,0.528,2,0.1,0.9,1,0
379.14,3.158,0.683,2,0.1,0.9,1,0
382.45,2.881,0.428,2,0.1,0.9,0,0
384.92,1.765,0.708,2,0.1,0.9,1,0
388.27,2.649,0.704,2,0.1,0.9,1,0
391.64,2.999,0.371,2,0.1,0.9,1,0
395.5,3.447,0.406,2,0.1,0.9,1,0
399.33,3.42,0.413,2,0.1,0.9,1,0
403.19,3.166,0.699,2,0.1,0.9,1,0
407.16,3.262,0.701,2,0.9,0.1,0,0
409.99,2.261,0.568,2,0.9,0.1,0,0
412.56,1.907,0.669,2,0.9,0.1,0,0
520.64,1.607,0.653,2,0.9,0.1,0,0
526.01,1.362,0.699,1,0.9,0.1,0,0
534.46,1.466,0.62,1,0.9,0.1,1,0
538.72,3.673,0.584,1,0.9,0.1,1,1
543.2,3.799,0.688,1,0.9,0.1,1,0
547.41,3.838,0.369,1,0.9,0.1,1,0
645.78,74.483,0.746,1,0.9,0.1,1,0
649.76,3.166,0.814,1,0.9,0.1,1,0
653.16,2.695,0.698,1,0.9,0.1,1,0
658.21,4.343,0.711,1,0.9,0.1,1,0
661.54,2.707,0.619,1,0.9,0.1,0,0
672.38,1.458,0.837,1,0.9,0.1,1,0
675.2,2.099,0.722,1,0.9,0.1,1,0
680.95,5.085,0.671,1,0.9,0.1,1,1
685.28,3.512,0.816,1,0.9,0.1,1,0
689.61,3.596,0.732,1,0.9,0.1,1,0
693.33,2.638,1.078,1,0.9,0.1,1,0
696.42,2.383,0.708,1,0.9,0.1,1,0
706.2,3.15,0.771,1,0.9,0.1,0,0
708.46,1.223,1.038,1,0.9,0.1,0,0
710.4,1.305,0.633,1,0.9,0.1,1,0
714.31,3.148,0.762,1,0.9,0.1,1,0
717.86,2.749,0.803,1,0.9,0.1,0,1
721.56,1.275,0.835,1,0.9,0.1,1,0
725.27,2.926,0.782,1,0.9,0.1,1,0
730.21,4.246,0.694,1,0.9,0.1,1,0
738.06,2.785,0.454,1,0.9,0.1,0,0
741.77,1.295,0.708,1,0.9,0.1,1,0
748.94,2.639,0.735,1,0.9,0.1,1,0
755.44,2.317,0.794,1,0.9,0.1,1,0
759.79,3.629,0.719,1,0.9,0.1,1,0
766.53,1.123,0.779,1,0.9,0.1,1,0
769.82,2.569,0.727,1,0.9,0.1,1,0
773.84,3.297,0.719,1,0.9,0.1,1,0
784.08,1.2,0.788,1,0.9,0.1,1,0
786.46,1.916,0.466,1,0.9,0.1,1,0
790.1,2.916,0.715,1,0.9,0.1,1,0
794.14,3.166,0.873,1,0.9,0.1,1,0
797.31,2.446,0.728,1,0.9,0.1,1,0
801.39,3.317,0.762,1,0.9,0.1,1,0
806.89,1.435,0.877,1,0.9,0.1,1,0
809.68,2.072,0.725,1,0.9,0.1,1,1
812.44,2.342,0.421,1,0.9,0.1,1,0
816.16,2.834,0.883,1,0.9,0.1,0,0
818.97,1.141,0.72,1,0.9,0.1,1,0
821.89,2.18,0.735,1,0.9,0.1,0,0
824.84,1.154,0.734,1,0.9,0.1,1,0
828.26,3.039,0.381,1,0.9,0.1,1,0
831.94,2.845,0.828,1,0.9,0.1,1,0
839.53,1.037,0.706,1,0.9,0.1,1,0
843.34,3.125,0.681,1,0.9,0.1,1,1
846.59,2.442,0.806,1,0.9,0.1,1,0
849.46,2.166,0.705,1,0.9,0.1,1,0
852.78,2.607,0.71,1,0.9,0.1,1,0
855.95,2.423,0.749,1,0.9,0.1,1,0
859.37,2.695,0.725,1,0.9,0.1,1,1
862.46,2.391,0.697,1,0.9,0.1,1,0
865.64,2.573,0.615,1,0.9,0.1,0,0
871.78,1.836,0.728,1,0.9,0.1,1,0
874.96,2.463,0.719,1,0.1,0.9,0,0
881.39,1.194,0.723,1,0.1,0.9,0,0
884.14,1.822,0.616,1,0.1,0.9,0,0
889.58,2.846,0.811,2,0.1,0.9,0,1
893.86,3.635,0.644,1,0.1,0.9,0,0
934.01,2.004,0.725,1,0.1,0.9,0,0
1020.1,85.336,0.768,1,0.1,0.9,0,0
1072.9,52.071,0.733,2,0.1,0.9,1,0
1075.6,2.016,0.669,2,0.1,0.9,1,0
1078.7,2.367,0.696,2,0.1,0.9,1,0
1083.9,1.616,0.491,2,0.1,0.9,1,0
1088.3,3.943,0.5,2,0.1,0.9,1,0
1092,3.17,0.493,2,0.1,0.9,1,0
1096.4,3.665,0.722,2,0.1,0.9,1,0
1100,3.242,0.352,2,0.1,0.9,1,0
1104.3,3.621,0.69,2,0.1,0.9,0,0
1108.2,1.431,0.733,2,0.1,0.9,1,0
1111.2,2.685,0.335,2,0.1,0.9,1,0
1115.6,3.635,0.708,2,0.1,0.9,0,0
1118.5,1.426,0.352,2,0.1,0.9,1,0
1122.4,3.514,0.337,2,0.1,0.9,1,0
1127,3.925,0.644,2,0.1,0.9,1,0
1130.6,2.97,0.681,2,0.1,0.9,1,0
1134.7,3.293,0.781,2,0.1,0.9,1,0
1138.4,3.04,0.684,2,0.1,0.9,1,0
1143.3,4.222,0.647,2,0.1,0.9,1,0
1148.8,4.885,0.623,2,0.1,0.9,1,0
1153.1,3.963,0.382,2,0.1,0.9,1,1
1156.9,3.06,0.669,2,0.1,0.9,1,0
1160.7,3.144,0.682,2,0.1,0.9,0,0
1162.7,1.424,0.614,2,0.1,0.9,1,0
1166.9,3.512,0.647,2,0.1,0.9,1,0
1171.7,4.181,0.672,2,0.1,0.9,1,0
1175.8,3.418,0.659,2,0.1,0.9,1,0
1179.3,2.698,0.802,2,0.1,0.9,1,0
1183.3,3.406,0.581,2,0.1,0.9,1,0
1187.6,3.611,0.643,2,0.1,0.9,1,0
1191.2,2.929,0.691,2,0.1,0.9,1,0
1194.7,2.845,0.706,2,0.1,0.9,1,0
1199.1,4.021,0.351,2,0.1,0.9,1,0
1202.9,3.042,0.707,2,0.1,0.9,1,0
1207,3.465,0.66,2,0.1,0.9,1,0
1212.1,4.54,0.579,2,0.1,0.9,1,0
1218.6,5.793,0.722,2,0.1,0.9,1,0
1221.9,2.983,0.353,2,0.1,0.9,1,1
1225.7,3.021,0.693,2,0.1,0.9,1,0
1229.1,2.771,0.683,2,0.1,0.9,1,0
1232.7,2.921,0.679,2,0.1,0.9,1,1
1237.4,3.94,0.736,2,0.1,0.9,1,0
1240.7,2.984,0.333,2,0.1,0.9,1,0
1245.6,4.286,0.628,2,0.1,0.9,1,0
1249.3,2.989,0.658,2,0.1,0.9,0,0
1251.9,1.984,0.653,2,0.1,0.9,0,0
1253.9,1.37,0.632,2,0.1,0.9,1,0
1257.5,3.001,0.604,2,0.1,0.9,1,0
1261.6,3.434,0.686,2,0.1,0.9,1,0
1265.6,3.332,0.585,2,0.1,0.9,1,0
1270.5,4.418,0.551,2,0.1,0.9,1,0
1273.5,2.294,0.682,2,0.1,0.9,0,1
1277,2.86,0.631,2,0.1,0.9,1,0
1279.8,2.162,0.684,2,0.1,0.9,1,0
1284.4,3.902,0.656,2,0.1,0.9,1,0
1287.2,2.438,0.391,2,0.1,0.9,1,0
1292.7,4.965,0.508,2,0.9,0.1,0,0
1295.2,1.971,0.583,2,0.9,0.1,0,0
1298.7,2.856,0.582,2,0.9,0.1,0,0
1301.8,2.557,0.51,2,0.9,0.1,0,0
1305.2,1.284,0.375,1,0.9,0.1,1,0
1308.3,2.485,0.65,1,0.9,0.1,0,0
1342.5,28.991,0.67,1,0.9,0.1,1,0
1345.4,2.301,0.539,1,0.9,0.1,1,0
1350.2,1.618,0.714,1,0.9,0.1,1,0
1353,2.148,0.664,1,0.9,0.1,1,0
1355.7,2.14,0.554,1,0.9,0.1,1,1
1359.5,3.112,0.672,1,0.9,0.1,1,0
1362.9,2.684,0.687,1,0.9,0.1,1,0
1366.2,2.963,0.391,1,0.9,0.1,1,0
1371,3.966,0.774,1,0.9,0.1,1,0
1437.6,66.129,0.553,2,0.9,0.1,0,0
1440.2,1.586,0.738,1,0.9,0.1,1,0
1442.1,1.261,0.693,1,0.9,0.1,1,0
1447.5,2.137,0.694,1,0.9,0.1,1,0
1450,1.872,0.688,1,0.9,0.1,1,0
1453.2,2.495,0.686,1,0.9,0.1,1,0
1455.7,1.862,0.678,1,0.9,0.1,1,1
1458.6,2.208,0.65,1,0.9,0.1,1,1
1461,1.808,0.599,1,0.9,0.1,0,0
1469,1.399,0.695,1,0.9,0.1,1,0
1475.2,1.452,0.712,1,0.9,0.1,1,0
1478.3,2.403,0.713,1,0.9,0.1,1,0
1483.3,1.021,0.709,1,0.9,0.1,1,0
1485.8,1.967,0.618,1,0.9,0.1,1,0
1488.4,1.977,0.564,1,0.9,0.1,1,0
1491.7,2.629,0.701,1,0.9,0.1,0,0
1496.6,1.082,0.555,1,0.9,0.1,1,0
1499.2,1.907,0.685,1,0.9,0.1,1,0
1502.8,2.935,0.696,1,0.9,0.1,1,0
1579.2,62.673,0.613,2,0.9,0.1,0,0
1631,51.246,0.586,2,0.9,0.1,1,0
1633.2,1.494,0.653,2,0.9,0.1,0,0
1636.1,1.331,0.573,2,0.9,0.1,0,0
1705.7,66.909,0.496,2,0.9,0.1,0,0
1707.6,1.362,0.569,2,0.9,0.1,0,0
1713.8,5.69,0.564,2,0.9,0.1,0,0
1737.9,23.579,0.431,2,0.9,0.1,0,0
1743.6,1.102,0.564,1,0.9,0.1,0,0
1746.9,2.341,0.714,1,0.9,0.1,1,0
1749.3,1.777,0.53,1,0.9,0.1,0,0
1757.5,5.012,0.652,2,0.9,0.1,1,0
1760.2,2.075,0.603,2,0.9,0.1,0,0
1763.1,1.295,0.69,2,0.9,0.1,0,0
1765.9,1.294,0.682,2,0.9,0.1,0,0
1768.2,1.545,0.823,2,0.9,0.1,0,1
1772.3,3.374,0.693,2,0.9,0.1,0,0
1774.9,1.834,0.787,2,0.9,0.1,0,0
1777.6,1.842,0.808,2,0.9,0.1,0,0
1791.7,13.458,0.68,2,0.9,0.1,0,0
1835.3,41.266,0.608,1,0.9,0.1,1,1
1837.2,1.178,0.708,1,0.9,0.1,1,0
1840.3,2.447,0.688,1,0.9,0.1,1,0
1845,1.207,0.926,1,0.9,0.1,1,0
1847.6,1.695,0.853,1,0.9,0.1,0,0
1864.1,1.495,0.414,1,0.9,0.1,1,0
1866.4,1.625,0.697,1,0.9,0.1,1,0
1869.3,2.089,0.784,1,0.9,0.1,1,1
1871.7,1.719,0.692,1,0.9,0.1,1,0
1875,2.719,0.592,1,0.9,0.1,1,0
1877.6,1.948,0.659,1,0.9,0.1,1,0
1880.4,2.103,0.665,1,0.9,0.1,0,0
1890.8,2.064,0.774,1,0.9,0.1,0,0
1893.9,2.26,0.776,1,0.9,0.1,1,0
1896.2,1.472,0.861,1,0.9,0.1,1,0
1898.5,1.967,0.381,1,0.9,0.1,1,0
1901.8,2.433,0.854,1,0.9,0.1,1,0
1905.3,2.937,0.512,1,0.9,0.1,1,0
1907.6,1.716,0.624,1,0.9,0.1,1,0
1915.1,1.518,0.698,1,0.9,0.1,1,1
1918,2.15,0.809,1,0.9,0.1,1,0
1921.2,2.518,0.658,1,0.9,0.1,1,0
1923.7,1.739,0.747,1,0.9,0.1,1,0
1926,1.903,0.356,1,0.9,0.1,1,0
1930.4,1.103,0.739,1,0.1,0.9,0,0
1936.2,2.062,0.827,1,0.1,0.9,0,0
1938.7,1.305,0.767,1,0.1,0.9,0,0
1947,1.111,0.737,1,0.1,0.9,0,0
2070.9,122.34,0.737,2,0.1,0.9,1,0
2081.2,7.846,0.782,1,0.1,0.9,0,0
2083.3,1.518,0.592,1,0.1,0.9,0,0
2134.1,42.945,0.428,1,0.1,0.9,0,0
2156,21.481,0.422,1,0.1,0.9,0,0
2159.1,2.574,0.56,1,0.1,0.9,0,0
2162.5,3.002,0.41,1,0.1,0.9,0,0
2164.5,1.286,0.719,2,0.1,0.9,1,0
2167.2,1.883,0.811,2,0.1,0.9,1,0
2170.3,2.324,0.756,2,0.1,0.9,1,0
2172.8,1.791,0.718,2,0.1,0.9,1,0
2180.3,1.731,0.768,2,0.1,0.9,1,0
2182.4,1.838,0.333,2,0.1,0.9,1,0
2188,1.213,0.882,2,0.1,0.9,1,0
2194.3,2.721,0.676,2,0.1,0.9,0,0
2196.5,1.412,0.825,2,0.1,0.9,1,0
2199.6,2.253,0.778,2,0.1,0.9,1,0
2202.8,2.448,0.763,2,0.1,0.9,1,0
2205.6,2.492,0.386,2,0.1,0.9,1,0
2208.7,2.341,0.71,2,0.1,0.9,1,1
2211.9,2.353,0.847,2,0.1,0.9,1,0
2214.5,2.316,0.299,2,0.1,0.9,1,0
2218.2,2.912,0.759,2,0.1,0.9,1,0
2221.5,2.621,0.73,2,0.1,0.9,1,0
2226.9,4.615,0.78,2,0.1,0.9,1,0
2233.3,1.274,0.328,2,0.1,0.9,1,0
2236.5,2.38,0.814,2,0.1,0.9,1,0
2239.5,2.276,0.737,2,0.1,0.9,1,0
2244.3,4.135,0.718,2,0.1,0.9,1,0
2247,2.022,0.657,2,0.1,0.9,1,0
2249.7,2.305,0.425,2,0.1,0.9,1,1
2255.5,2.016,0.589,2,0.1,0.9,0,0
2258.2,1.977,0.723,2,0.1,0.9,1,0
2260.5,1.905,0.373,2,0.1,0.9,1,1
2264.6,3.439,0.729,2,0.1,0.9,0,0
2267.2,2.19,0.406,2,0.1,0.9,1,0
2270.1,2.384,0.523,2,0.1,0.9,1,0
2276.3,2.857,0.359,2,0.1,0.9,1,0
2279.3,2.364,0.645,2,0.1,0.9,1,0
2289.9,3.618,0.731,2,0.1,0.9,1,0
2292.3,1.576,0.84,2,0.1,0.9,1,0
2294.4,1.651,0.409,2,0.1,0.9,1,0
2297.9,2.787,0.713,2,0.1,0.9,1,0
2507.4,208.91,0.668,2,0.1,0.9,1,0
2514.3,2.175,0.698,2,0.1,0.9,1,0
2516.6,1.588,0.64,2,0.1,0.9,0,0
2520.3,1.63,0.701,1,0.1,0.9,0,0
2568.9,48.04,0.58,1,0.1,0.9,0,0
2657.9,88.432,0.527,2,0.1,0.9,1,0
2677.6,17.225,0.676,2,0.1,0.9,1,0
