4.369,0,4.369,1,1,1,1,0
22.038,2.022,3.123,1,1,1,1,0
41.008,1.44,1.6,1,1,1,1,0
47.496,1.46,2.995,2,1,1,1,0
198.93,1.972,0.707,1,1,1,1,0
202.03,1.211,0.546,2,1,1,1,0
253.05,1.984,1.229,2,1,1,1,0
342.98,31.828,0.632,2,1,1,1,0
373.49,2.157,0.608,1,1,1,1,0
384.17,4.932,0.701,1,1,1,1,0
407.36,3.396,0.602,1,1,1,1,0
411.49,2.461,0.456,2,1,1,1,0
423.75,4.196,0.94,1,1,1,1,0
468.84,1.914,0.65,1,1,1,1,0
472.95,2.884,1.007,2,1,1,1,0
516.02,10.455,0.672,2,1,1,1,0
755.09,2.861,0.895,2,1,1,1,0
801.91,2.766,0.671,1,1,1,1,0
824.56,2.81,0.645,1,1,1,1,0
929.98,3.087,0.603,1,1,1,1,0
939.8,1.896,0.721,1,1,1,1,0
976.94,1.899,0.973,1,1,1,1,0
1169.1,36.973,0.703,2,1,1,1,0
1216.4,23.35,0.861,1,1,1,1,0
1252.5,2.467,0.779,1,1,1,1,0
1258.2,2.555,0.635,2,1,1,1,0
1277.1,2.146,0.806,1,1,1,1,0
1286.5,1.899,0.76,1,1,1,1,0
1488.2,18.257,0.808,1,1,1,1,0
1492,3.122,0.653,2,1,1,1,0
1505,3.116,1.047,1,1,1,1,0
1655.8,4.137,0.608,1,1,1,1,0
1660.2,3.768,0.653,2,1,1,1,0
1858.6,2.616,0.662,2,1,1,1,0
1861.8,1.948,0.76,1,1,1,1,0
2024.9,3.972,0.639,1,1,1,1,0
2108.7,3.182,0.552,1,1,1,1,0
2131.8,1.756,1.178,1,1,1,1,0
2162.7,4.48,1.218,1,1,1,1,0
2179.1,4.366,1.734,1,1,1,1,0
2214.5,5.17,0.891,1,1,1,1,0
2381.6,3.46,0.72,2,1,1,1,0
2392.9,3.2,1.896,1,1,1,1,0
2434.7,24.839,1.98,1,1,1,1,0
