0.627,0,0.627,2,0.7,0.3,0,0
23.574,1.596,0.548,1,0.7,0.3,1,0
28.764,1.534,0.924,2,0.7,0.3,0,0
30.512,1.294,0.454,2,0.7,0.3,0,0
33.06,1.938,0.61,2,0.7,0.3,0,0
41.596,7.114,0.659,1,0.7,0.3,0,0
60.511,18.457,0.458,2,0.7,0.3,0,0
63.281,1.154,0.686,2,0.7,0.3,0,0
66.51,1.486,0.838,2,0.7,0.3,0,0
68.699,1.597,0.592,2,0.7,0.3,0,0
72.126,1.302,1.592,1,0.7,0.3,1,1
79.177,6.563,0.488,1,0.7,0.3,1,0
91.831,6.359,0.488,1,0.7,0.3,0,0
97.608,3.148,0.553,1,0.7,0.3,0,0
100.31,2.144,0.554,1,0.7,0.3,0,0
104.16,1.429,0.485,1,0.7,0.3,1,0
107.29,2.645,0.477,1,0.7,0.3,1,0
116.76,8.999,0.471,1,0.7,0.3,1,0
122.55,5.304,0.486,1,0.7,0.3,1,1
130.64,7.629,0.467,1,0.7,0.3,1,0
136.46,5.365,0.448,1,0.7,0.3,1,0
142.48,1.081,0.669,1,0.7,0.3,1,0
147.47,4.436,0.547,1,0.7,0.3,1,1
151.08,3.069,0.545,1,0.7,0.3,1,1
154.65,3.149,0.421,1,0.7,0.3,1,0
161.3,1.108,0.461,1,0.7,0.3,1,0
168.99,7.185,0.499,1,0.7,0.3,0,0
173.57,1.179,0.438,1,0.7,0.3,0,0
175.55,1.528,0.444,1,0.7,0.3,1,0
180.28,4.096,0.639,1,0.7,0.3,1,1
185.33,4.572,0.477,1,0.7,0.3,0,0
189.31,2.047,0.477,1,0.7,0.3,1,0
194.99,5.194,0.487,1,0.7,0.3,0,0
199.96,4.425,0.545,1,0.7,0.3,1,0
203.5,2.783,0.758,1,0.7,0.3,1,0
208.95,4.908,0.544,1,0.7,0.3,1,0
214.24,4.751,0.537,1,0.7,0.3,1,1
220.29,5.579,0.469,1,0.7,0.3,0,0
225.97,1.276,0.474,1,0.7,0.3,0,0
227.64,1.181,0.485,1,0.7,0.3,1,1
231.55,3.426,0.486,1,0.7,0.3,1,0
236.23,4.078,0.606,1,0.7,0.3,1,0
240.59,3.971,0.386,1,0.7,0.3,1,0
247.61,2.527,0.429,1,0.7,0.3,1,0
254.64,1.376,0.432,1,0.7,0.3,1,0
258.28,3.098,0.549,1,0.7,0.3,1,0
263.19,4.339,0.562,1,0.7,0.3,0,0
277.89,1.221,0.699,2,0.7,0.3,0,0
279.91,1.399,0.613,2,0.7,0.3,1,0
284.5,3.809,0.787,2,0.7,0.3,0,0
289.96,3.329,0.501,2,0.7,0.3,1,0
294.34,3.805,0.571,2,0.7,0.3,1,1
298.27,3.408,0.524,2,0.7,0.3,0,0
301.24,2.429,0.536,2,0.7,0.3,0,0
303,1.176,0.586,2,0.7,0.3,0,0
