14.037,2.556,3.12,1,1,1,1
24.94,1.556,1.602,2,1,1,1
292.12,2.096,14.031,1,1,1,1
358.06,2.679,3.858,2,1,1,1
442.29,2.834,3.36,1,1,1,1
692.08,4.073,9.372,2,1,1,1
779.63,2.366,1.373,2,1,1,1
807.12,1.795,10.458,2,1,1,1
996.15,130.26,1.394,2,1,1,1
1311.6,1.517,3.399,1,1,1,1
1826.6,64.071,7.968,2,1,1,1
1860.7,1.632,1.735,2,1,1,1
1899.6,2.801,1.434,2,1,1,1
1996.2,12.669,1.68,1,1,1,1
2082,2.575,2.526,2,1,1,1
2116.2,1.08,1.975,2,1,1,1
2163.4,1.567,6.928,2,1,1,1
2176.8,3.426,1.162,2,1,1,1
2231.8,1.473,0.984,2,1,1,1
2250.3,2.059,2.452,2,1,1,1
2263.8,4.361,1.345,2,1,1,1
2359.6,1.963,6.251,2,1,1,1
