4.91,1.966,2.944,2,0.1,0.9,0
11.028,6.06,0.058,2,0.1,0.9,0
17.201,1.751,0.651,2,0.1,0.9,1
27.782,2.712,1.124,1,0.1,0.9,0
88.144,3.882,0.547,2,0.1,0.9,1
110.19,4.128,0.561,2,0.1,0.9,0
121.47,6.124,0.495,2,0.1,0.9,1
195.97,1.734,0.394,2,0.1,0.9,1
201.4,2.299,0.335,2,0.1,0.9,1
203.21,1.401,0.407,2,0.1,0.9,1
205.58,1.962,0.411,2,0.1,0.9,1
207.74,1.755,0.401,2,0.1,0.9,1
212.36,2.366,0.941,1,0.1,0.9,0
219.5,2.395,0.756,2,0.1,0.9,1
225,3.648,0.491,2,0.1,0.9,1
236.39,1.258,0.463,2,0.1,0.9,1
247.39,3.27,0.393,2,0.1,0.9,1
253.52,2.411,0.543,2,0.1,0.9,1
298.41,2.208,0.623,2,0.1,0.9,1
302.85,3.961,0.474,2,0.1,0.9,1
307.02,3.774,0.402,2,0.1,0.9,1
312.32,4.883,0.41,2,0.1,0.9,1
322.24,1.451,0.519,2,0.1,0.9,1
325.94,3.197,0.502,2,0.1,0.9,0
330.52,2.966,0.516,2,0.1,0.9,1
334.54,3.602,0.413,2,0.1,0.9,1
337.92,2.591,0.796,2,0.1,0.9,1
345.46,2.523,0.899,1,0.1,0.9,0
373.06,3.8,0.784,1,0.1,0.9,1
378.48,4.802,0.616,1,0.1,0.9,0
380.64,1.655,0.504,1,0.1,0.9,0
382.59,1.438,0.508,1,0.1,0.9,0
384.53,1.251,0.696,1,0.1,0.9,0
393.66,3.849,0.505,2,0.1,0.9,1
398.15,3.987,0.501,2,0.1,0.9,1
408.13,1.352,0.604,2,0.1,0.9,0
410.87,2.143,0.592,1,0.1,0.9,0
414.28,2.945,0.464,1,0.1,0.9,1
443.62,2.537,0.74,1,0.1,0.9,1
449.47,1.272,0.663,1,0.1,0.9,0
454.21,1.958,0.675,1,0.1,0.9,0
460.51,3.724,0.839,1,0.1,0.9,0
464.84,1.366,0.665,1,0.1,0.9,0
466.93,1.421,0.678,2,0.1,0.9,0
469.97,2.365,0.669,2,0.1,0.9,1
471.47,1.045,0.454,1,0.1,0.9,0
475.17,3.161,0.542,1,0.1,0.9,0
477.1,1.263,0.669,1,0.1,0.9,0
479.19,1.251,0.838,2,0.1,0.9,0
497.93,1.184,0.612,2,0.1,0.9,0
515.04,4.44,0.464,2,0.1,0.9,1
527.21,3.385,0.573,2,0.1,0.9,1
533.19,2.908,0.414,2,0.1,0.9,1
543.57,3.212,0.421,2,0.1,0.9,1
569.98,2.87,0.675,2,0.1,0.9,1
577.46,6.208,1.273,2,0.1,0.9,1
595.15,2.071,0.487,2,0.1,0.9,1
598.72,3.088,0.486,2,0.1,0.9,1
604.45,1.583,0.407,2,0.1,0.9,1
609.35,4.471,0.428,2,0.1,0.9,1
614.74,5.002,0.383,2,0.1,0.9,1
618.26,3.127,0.401,2,0.1,0.9,1
621.45,2.682,0.508,2,0.1,0.9,0
624.88,2.826,0.6,2,0.1,0.9,1
627.82,2.537,0.4,2,0.1,0.9,1
633.81,2.136,0.427,2,0.1,0.9,1
637.09,2.803,0.479,2,0.1,0.9,1
640.98,3.472,0.42,2,0.1,0.9,1
649.28,1.812,0.671,2,0.1,0.9,1
678.74,1.723,0.511,2,0.1,0.9,1
682.71,1.708,0.561,2,0.1,0.9,0
707.6,3.893,0.416,2,0.1,0.9,1
718.35,1.272,0.744,2,0.1,0.9,1
722.91,4.143,0.415,2,0.1,0.9,1
736.5,1.555,0.694,2,0.1,0.9,1
740.2,3.287,0.413,2,0.9,0.1,0
744.86,1.059,0.686,1,0.9,0.1,1
755.85,1.18,0.8,1,0.9,0.1,0
757.9,1.366,0.683,1,0.9,0.1,1
763.37,4.972,0.503,1,0.9,0.1,1
771.34,2.435,0.553,1,0.9,0.1,1
775.72,3.765,0.624,1,0.9,0.1,1
780.37,4.127,0.516,1,0.9,0.1,1
784.35,3.489,0.497,1,0.9,0.1,1
788.45,3.497,0.596,1,0.9,0.1,1
793.25,4.206,0.602,1,0.9,0.1,1
801.3,1.655,0.625,1,0.9,0.1,0
811.22,2.011,0.697,1,0.9,0.1,1
819.7,1.28,0.544,1,0.9,0.1,1
824.52,4.149,0.673,1,0.9,0.1,1
835.4,3.359,0.941,1,0.9,0.1,1
843.6,1.34,0.86,1,0.9,0.1,1
848.85,4.602,0.643,1,0.9,0.1,1
853.02,3.474,0.705,2,0.9,0.1,0
856.37,2.671,0.677,2,0.9,0.1,1
859.26,2.195,0.692,1,0.9,0.1,1
870.61,1.142,1.011,2,0.9,0.1,1
879.43,2.054,0.468,1,0.9,0.1,1
891.95,3.316,0.702,2,0.9,0.1,0
